Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
2,02E+11;18;8;26;1245;1;1;1;1;3;164;les usquenots;M;4684674;299375;180
2,02E+11;18;9;20;650;2;1;1;1;1;155;D2076;M;4682259;300970;180
2,02E+11;18;10;30;1054;1;1;3;8;3;31;RD2076 - PK 24 - lieu-di;M;4688247;277063;180
2,02E+11;18;12;14;1200;1;2;3;1;3;108;2 RUEGAMBETTA;M;4695174;294803;180
2,02E+11;18;12;24;1150;1;1;1;1;7;54;Lieu dit Les Bardins;M;4689962;279950;180
2,02E+11;18;12;29;534;3;1;1;1;6;31;L'Echardois;M;4690190;271502;180
2,02E+11;18;4;17;1105;1;2;1;7;6;47;avenue Alain Fournier;M;4736546;243308;180
2,02E+11;18;5;5;15;3;1;1;1;6;30;D30  route d'Autry;M;4756239;255997;180
2,02E+11;18;5;27;1500;1;1;2;1;3;149;carrefour RD940/RD22;M;4731671;242988;180
2,02E+11;18;6;21;1015;1;1;1;1;7;159;RD 29 E;M;4737258;221934;180
2,02E+11;18;7;11;1020;1;1;1;1;6;284;rd 926;M;4741166;256288;180
2,02E+11;18;7;12;1908;1;1;1;1;6;11;D8;M;4755931;246404;180
2,02E+11;18;7;22;530;2;1;1;1;7;170;D21;M;4749256;249374;180
2,02E+11;18;9;30;600;3;1;1;1;6;11;route de coullons;M;4757585;246322;180
2,02E+11;18;9;30;430;3;1;1;1;6;15;LIEU DIT LES POIGNONS;M;4744267;246044;180
2,02E+11;18;10;21;530;3;1;1;1;6;37;RD234;M;4756088;226058;180
2,02E+11;18;10;29;1651;1;1;1;2;2;15;Lieu-dit Moulin Neuf;M;4748259;243519;180
2,02E+11;18;5;7;1500;1;2;1;1;3;96;Rue Jean moulin;M;4717388;217076;180
2,02E+11;18;6;2;1820;1;1;1;1;7;5;Chemin de randonnйe 41;M;4715253;223323;180
2,02E+11;18;6;9;1805;1;1;1;1;7;237;RD 35;M;4710752;219729;180
2,02E+11;18;6;13;2115;1;2;2;1;3;141;avenue Raoul Aladenize;M;4714446;222398;180
2,02E+11;18;6;24;1730;1;1;1;1;6;148;76 route d'alnay;M;4718129;204701;180
2,02E+11;18;9;15;1720;1;1;1;1;7;148;lieu dit Lhommй;M;4718990;205433;180
2,02E+11;18;10;12;1650;1;1;6;1;3;186;RD23;M;4707793;218080;180
2,02E+11;18;11;20;1945;5;2;2;1;3;237;Dйpartementale 35;M;4707773;220691;180
2,02E+11;18;1;9;1610;1;2;1;1;6;128;1494 ROUTE DES BAUGES;M;4572399;592843;730
2,02E+11;18;1;16;1850;5;1;1;3;6;103;RD127  Route de l йchang;M;4565695;591226;730
2,02E+11;18;3;1;1910;5;2;1;8;6;10;25 rue du 8 mai 1945;M;4578789;594596;730
2,02E+11;18;4;22;1930;1;2;4;1;3;300;chemin de Belledonne;M;4566433;589959;730
2,02E+11;18;5;14;1715;1;1;1;1;1;10;RD1201;M;4578860;595575;730
2,02E+11;18;5;25;650;2;2;1;1;6;128;Rue boucher de la rupell;M;4571274;592042;730
2,02E+11;18;5;27;1515;1;1;1;1;5;59;route de Paris;M;4574442;588678;730
2,02E+11;18;6;2;1600;1;1;1;1;1;164;D913;M;4569985;600849;730
2,02E+11;18;6;5;900;1;2;6;1;2;103;D17A;M;4565826;592762;730
2,02E+11;18;6;10;1415;1;1;1;1;2;10;RD 991;M;4577178;586803;730
2,02E+11;18;7;6;1900;2;2;6;7;3;300;boulevard charcot;M;4569010;589572;730
2,02E+11;18;8;2;905;1;1;1;7;3;62;RD 54 PR 12.570;M;4581573;586542;730
2,02E+11;18;8;4;855;1;1;5;1;3;128;rue de sarraz;M;4572653;593051;730
2,02E+11;18;8;19;1215;1;2;4;1;1;263;les gonnards;M;4572633;600568;730
2,02E+11;18;9;13;1105;1;1;1;1;1;59;RD 991;M;4576005;587071;730
2,02E+11;18;9;18;1920;2;1;1;1;1;238;d991 - ST GERMAIN LA CHA;M;4577873;588292;730
2,02E+11;18;9;24;1650;1;1;1;1;2;300;339 boulevard jean Charc;M;4565974;589477;730
2,02E+11;18;12;5;2005;5;1;1;1;4;10;Rue du Mont-Blanc;M;4578613;594664;730
2,02E+11;18;3;10;2135;3;2;1;1;1;58;Route du Lac - D921E;M;4553199;574599;730
2,02E+11;18;8;13;910;1;1;1;8;7;254;90 chemin de Truison;M;4558856;571836;730
2,02E+11;18;10;11;1025;1;1;1;1;1;226;ROUTE DE L'ISERE - D 203;M;4550018;571433;730
2,02E+11;18;3;27;1945;3;2;1;2;6;84;La Crouza;M;4551654;600357;730
2,02E+11;18;4;3;1500;1;1;2;1;3;183;414 routes des vignes;M;4550982;598582;730
2,02E+11;18;6;28;830;1;2;1;1;2;171;Avenue GEORGES CLEMENCEA;M;4550221;605602;730
2,02E+11;18;7;10;1630;1;2;2;1;3;151;Route de chignin;M;4550518;600253;730
2,02E+11;18;7;28;2100;2;1;4;1;6;270;Rd 911 route du_ Col du;M;4558030;615245;730
2,02E+11;18;8;16;1438;1;2;1;7;1;82;348 route de plan Champ;M;4549369;607420;730
2,02E+11;18;9;10;1000;1;1;3;7;3;84;Rd 1006;M;4551069;601430;730
2,02E+11;18;11;29;1415;1;1;2;1;3;240;Dйpartementale 923;M;4548058;604093;730
2,02E+11;18;12;11;1355;1;1;2;1;1;240;RD 923;M;4547141;604335;730
2,02E+11;18;1;27;1820;3;1;1;1;1;32;RD990;M;4560080;644939;730
2,02E+11;18;3;17;1830;2;2;2;1;3;11;avenue du gйnйral de gau;M;4566387;636416;730
2,02E+11;18;4;19;1000;1;1;1;1;6;202;RD 201C   route de tamiй;M;4567090;630855;730
2,02E+11;18;4;25;2040;2;1;1;1;7;241;"RD 925 LIEU DIT ""LE VILL";M;4560341;630465;730
2,02E+11;18;4;30;1925;1;1;1;1;4;298;PK 27+600;M;4565663;643180;730
2,02E+11;18;5;24;1155;1;2;1;1;2;130;536 RD925;M;4565422;638194;730
2,02E+11;18;5;19;1215;1;1;1;1;7;114;D218c;M;4581770;651669;730
2,02E+11;18;5;22;1345;1;1;1;3;1;114;D218B;M;4581815;652827;730
2,02E+11;18;6;1;825;1;2;3;1;1;32;rue Jean Moulin;M;4562548;645072;730
2,02E+11;18;6;13;1930;1;1;1;1;1;32;D990;M;4560005;644915;730
2,02E+11;18;7;14;1050;1;1;1;1;1;123;CD 909;M;4587159;646772;730
2,02E+11;18;7;25;1700;1;1;1;1;1;114;RD 1212;M;4582212;653264;730
2,02E+11;18;8;3;1925;1;1;3;1;3;124;D990;M;4564808;633042;730
2,02E+11;18;8;12;930;1;1;3;1;3;292;D63 / D129;M;4571194;640604;730
2,02E+11;18;8;26;220;3;1;1;1;7;63;RN90;M;4558102;645893;730
2,02E+11;18;8;30;1200;1;1;1;1;3;124;chemin de la digue;M;4564794;634252;730
2,02E+11;18;8;31;2015;3;2;1;2;7;154;RD64;M;4566732;634311;730
2,02E+11;18;10;6;1610;1;1;1;1;6;303;RD 1212;M;4575397;645892;730
2,02E+11;18;10;25;1855;5;2;1;1;3;121;23 rue Joseph PILLET;M;4563493;631140;730
2,02E+11;18;11;30;2015;3;1;1;1;2;153;D1212;M;4571904;640970;730
2,02E+11;18;12;1;1145;1;1;1;1;1;303;D109;M;4575538;644822;730
2,02E+11;18;2;4;1930;5;2;1;1;7;235;pl de la madeleine;M;4541994;636427;730
2,02E+11;18;3;11;1930;3;1;1;1;6;74;RD 1006;M;4543849;628487;730
2,02E+11;18;4;10;1830;1;2;1;1;6;272;Le Lac des Hurtiиres;M;4547627;628160;730
2,02E+11;18;4;19;1800;1;2;3;1;6;2;32 Grande Rue;M;4554190;630530;730
2,02E+11;18;4;21;1530;1;1;3;7;3;19;D1006;M;4551153;631191;730
2,02E+11;18;4;23;1620;1;1;1;1;1;237;RD 73;M;4550878;629057;730
2,02E+11;18;5;3;2000;1;1;1;1;1;7;RD 1006;M;4555849;626495;730
2,02E+11;18;5;30;1830;1;2;9;1;6;255;Parking du magasin INTER;M;4534828;630360;730
2,02E+11;18;6;21;1140;1;1;1;1;1;231;RD 927;M;4533127;628514;730
2,02E+11;18;9;11;1640;1;1;1;1;6;230;sous le col d'en haut;M;4524534;617608;730
2,02E+11;18;11;21;1800;3;1;1;1;1;53;RD 1006;M;4555806;628355;730
2,02E+11;18;12;2;1745;4;1;3;3;3;7;D1006;M;4555874;626765;730
2,02E+11;18;1;11;750;2;1;1;2;6;198;D817;M;4335370;-49115;640
2,02E+11;18;1;12;1700;1;1;1;7;1;399;RD 707 - PR 002.000;M;4336860;-33368;640
2,02E+11;18;2;28;715;2;1;1;4;1;142;RD 945;M;4339060;-45912;640
2,02E+11;18;3;9;1830;2;2;3;3;3;448;CHEMIN DU PONT LONG;M;4335360;-46215;640
2,02E+11;18;3;12;2000;5;2;2;1;6;519;RD 834;M;4336870;-38018;640
2,02E+11;18;3;15;1415;1;1;1;1;1;511;RD289;M;4336810;-40857;640
2,02E+11;18;4;24;1750;1;1;9;1;6;519;RD 706;M;4337100;-36732;640
2,02E+11;18;5;28;1610;1;1;1;2;7;511;RD 40;M;4340890;-36813;640
2,02E+11;18;7;21;2125;2;2;3;1;7;549;CHEMIN MOURLANN?;M;4340430;-42529;640
2,02E+11;18;7;30;1045;1;1;1;1;6;519;RD 834;M;4337490;-38028;640
2,02E+11;18;9;2;2130;5;2;2;1;1;519;RD 834;M;4337770;-38035;640
2,02E+11;18;9;3;900;1;2;1;1;6;60;RD 501;M;4331770;-45470;640
2,02E+11;18;10;9;1914;5;2;1;1;7;399;28 CHEMIN LHEPT;M;4337390;-35366;640
2,02E+11;18;10;23;1745;1;1;2;7;5;37;RD 2;M;4333740;-49970;640
2,02E+11;18;10;24;750;2;1;3;5;3;519;D834;M;4338470;-38048;640
2,02E+11;18;11;5;1900;3;1;1;3;6;511;RD 40;M;4341260;-36700;640
2,02E+11;18;12;10;915;1;2;1;1;5;511;ROUTE D'ARZACQ;M;4340360;-36931;640
2,02E+11;18;12;19;1730;3;1;1;2;4;60;RD2;M;4332935;-47942;640
2,02E+11;18;1;25;1645;1;2;3;1;3;405;PLACE SAINTE FOIX;M;4334470;-26391;640
2,02E+11;18;2;10;944;1;2;1;1;1;405;AVENUE DE LA RЙSISTANCE;M;4333681;-27405;640
2,02E+11;18;4;6;715;2;2;3;1;3;405;ROUTE DES LANDES;M;4332670;-29938;640
2,02E+11;18;4;20;820;1;1;2;1;3;405;RD 943;M;4334070;-25102;640
2,02E+11;18;4;22;930;1;1;1;1;6;482;RD 7;M;4335880;-23884;640
2,02E+11;18;5;17;2020;2;1;1;1;6;152;1791 ROUTE DE MORLAAS;M;4334390;-29394;640
2,02E+11;18;7;3;1315;1;1;1;1;1;439;17 ROUTE DE TARBES;M;4328840;-26759;640
2,02E+11;18;7;13;1100;1;2;2;1;3;331;53 RUE JOSEPH PEYRE;M;4345240;-10976;640
2,02E+11;18;7;30;1553;1;2;1;1;6;216;10 CHEMIN DE LA BAIE;M;4324780;-17342;640
2,02E+11;18;8;3;1050;1;2;6;1;7;526;AVENUE LASBODES;M;4326450;-18315;640
2,02E+11;18;9;5;1145;1;2;1;1;6;405;AVENUE DES CIMES;M;4333880;-27619;640
2,02E+11;18;9;12;1945;2;1;2;1;2;238;RD 817;M;4324700;-4664;640
2,02E+11;18;9;23;1900;1;1;1;1;6;405;RD 943;M;4335210;-25546;640
2,02E+11;18;10;12;1345;1;2;6;1;6;526;ALL?E DES PLATANES;M;4326450;-18910;640
2,02E+11;18;11;24;1500;1;2;3;1;2;352;ROUTE DU CLARET;M;4328870;-15555;640
2,02E+11;18;12;30;1935;3;1;1;5;7;238;RD 817;M;4324660;-4225;640
2,02E+11;18;12;19;1805;5;2;1;1;6;417;AVENUE CHARLES DE GAULLE;M;4318240;-24825;640
2,02E+11;18;1;10;1450;1;2;1;1;2;386;51 ROUTE DE PAU;M;4319770;-25458;640
2,02E+11;18;1;18;1016;1;1;1;1;6;68;9 ROUTE D'OSSAU;M;4313180;-27905;640
2,02E+11;18;3;14;1645;1;1;1;1;3;148;14 ROUTE DE CAPBIS;M;4311680;-30190;640
2,02E+11;18;5;6;400;3;1;1;1;7;23;RD 938;M;4323370;-26275;640
2,02E+11;18;6;2;1450;1;2;6;1;3;526;ROND-POINT DE LA POSTE ;M;4326880;-19703;640
2,02E+11;18;8;23;100;4;2;1;1;6;119;PLACE DE LA MAIRIE;M;4321910;-23182;640
2,02E+11;18;9;15;1400;1;1;3;1;3;270;RD 35;M;4314060;-25313;640
2,02E+11;18;9;19;1516;1;2;6;1;2;386;ROUTE DE LOURDES;M;4318320;-24560;640
2,02E+11;18;9;19;1700;1;2;3;1;3;417;RUE DE GAMBETTA;M;4317980;-26162;640
2,02E+11;18;9;26;2130;4;2;1;1;6;138;5 RUE JOSEPH SZYDLOWSKI;M;4323600;-28280;640
2,02E+11;18;10;20;1030;1;2;1;1;6;417;10 AV CHARLES DE GAULLE;M;4318140;-25212;640
2,02E+11;18;12;20;1220;1;2;3;1;3;417;rue saint vincent;M;4318075;-26243;640
2,02E+11;18;3;10;1357;1;1;2;3;3;457;Lieu dit du silo Interse;M;4354532;-38954;640
2,02E+11;18;5;3;1840;1;1;1;2;1;233;RD 834;M;4357570;-27940;640
2,02E+11;18;6;17;925;1;1;2;1;3;457;RD 946;M;4354550;-38976;640
2,02E+11;18;8;11;1345;1;1;1;1;1;415;RD 834;M;4340970;-35841;640
2,02E+11;18;9;7;1230;1;1;3;1;3;70;RD 39;M;4343200;-31079;640
2,02E+11;18;9;13;415;3;1;1;1;6;180;RD 16;M;4356040;-24380;640
2,02E+11;18;10;23;1950;3;1;1;1;1;203;RD40;M;4342430;-37212;640
2,02E+11;18;11;9;1845;3;1;1;1;6;470;D206;M;4339370;-31635;640
2,02E+11;18;12;7;655;3;1;1;1;6;234;RD 946;M;4351950;-47202;640
2,02E+11;18;1;14;1715;2;1;1;2;1;94;RD936 PR 108+0055;M;4346910;-122567;640
2,02E+11;18;3;4;1640;1;2;1;1;3;546;467 ROUTE DE BRISCOUS;M;4348630;-129855;640
2,02E+11;18;3;25;1830;2;1;1;3;1;94;CD936;M;4346910;-122567;640
2,02E+11;18;4;18;1940;1;1;3;1;1;147;ROUTE DE BARDOS;M;4346590;-130999;640
2,02E+11;18;4;21;1305;1;1;1;1;7;94;D936;M;4346910;-122567;640
2,02E+11;18;7;22;845;1;1;1;1;1;256;RD 22;M;4337900;-134677;640
2,02E+11;18;8;1;1345;1;1;1;1;7;476;RD 14;M;4334970;-123305;640
2,02E+11;18;8;9;1020;1;2;7;2;6;94;PLACE DE LA MAIRIE;M;4347490;-120342;640
2,02E+11;18;9;20;1440;1;1;1;1;1;546;CHEMIN DE LAROQUE;M;4349560;-126784;640
2,02E+11;18;9;22;1030;1;2;1;1;3;256;ROUTE D'ELIZABERRY;M;4339230;-131484;640
2,02E+11;18;10;8;520;2;1;1;2;1;256;RD 22;M;4337530;-127768;640
2,02E+11;18;12;21;1850;5;2;1;1;3;256;RUE JEAN LISSAR;M;4338260;-131049;640
2,02E+11;18;4;24;1830;1;1;3;1;3;495;ROUTE D'AHETZE;M;4337560;-156316;640
2,02E+11;18;5;26;1720;1;1;1;1;1;495;RD 307;M;4338200;-161741;640
2,02E+11;18;6;3;1650;1;1;1;2;7;495;D 305;M;4331810;-152505;640
2,02E+11;18;6;14;1625;1;1;1;1;7;504;RD4;M;4332010;-155420;640
2,02E+11;18;8;5;1945;1;2;1;7;1;65;700 ROUTE ERROTENEA;M;4335030;-161827;640
2,02E+11;18;8;25;1445;1;1;1;1;3;65;ROUTE D'OLHETTE;M;4333830;-165190;640
2,02E+11;18;9;26;1745;1;1;4;1;6;504;D4;M;4330970;-157225;640
2,02E+11;18;11;15;1225;1;1;1;1;5;65;ROUTE D?PARTEMENTALE 918;M;4335990;-163446;640
2,02E+11;18;1;15;750;1;2;3;2;1;38;RD254 QUARTIER LARREPU;M;4345080;-152291;640
2,02E+11;18;1;16;1230;1;1;1;2;1;14;RD20;M;4331650;-149015;640
2,02E+11;18;1;30;2113;5;2;1;1;6;547;ROUTE DE BELARITZA;M;4339620;-146031;640
2,02E+11;18;3;3;1400;1;1;1;1;3;14;RD 20-QUARTIER BOXATE;M;4331620;-149080;640
2,02E+11;18;3;10;2200;3;1;1;1;6;317;RD20 LIEU DIT OSPITLALIA;M;4338350;-144551;640
2,02E+11;18;4;6;815;1;2;1;7;2;160;AVENUE DE L'URSUYA;M;4336040;-138325;640
2,02E+11;18;4;7;900;1;2;7;2;6;35;RD 255 LE BOURG;M;4342060;-154749;640
2,02E+11;18;4;15;730;2;2;1;1;6;547;ROUTE D'ASTOBIZKAR;M;4340670;-147549;640
2,02E+11;18;4;19;1930;1;1;1;1;6;279;RUE HAYDERRENACOMAHASTIA;M;4334470;-141760;640
2,02E+11;18;5;2;1415;1;2;9;1;1;160;RRUE DU PERE JAUREGUY;M;4335640;-140457;640
2,02E+11;18;5;5;1945;1;2;2;1;1;160;AVENUE D'ESPAGNE;M;4335880;-140527;640
2,02E+11;18;5;21;1215;1;1;1;1;7;527;ROUTE DE SAINT-P?E;M;4333280;-148914;640
2,02E+11;18;7;13;1750;1;1;1;2;3;279;D 918;M;4332760;-138673;640
2,02E+11;18;8;1;1800;1;2;1;1;3;558;ROUTE DES CIMES;M;4342180;-141362;640
2,02E+11;18;8;19;440;3;1;1;1;6;279;RD 918;M;4333850;-140293;640
2,02E+11;18;8;27;1130;1;1;2;1;7;527;RD 89;M;4335910;-148757;640
2,02E+11;18;9;23;1500;1;1;3;1;7;213;RD 918 - KANBOKO ERREBID;M;4334990;-143595;640
2,02E+11;18;10;15;1815;1;1;1;1;1;547;CD137;M;4340770;-145096;640
2,02E+11;18;10;27;1140;1;2;2;8;1;547;CD 350  CHEMIN D'ARRAUNT;M;4340960;-149213;640
2,02E+11;18;11;3;1520;1;1;1;1;3;14;RD20;M;4331610;-149098;640
2,02E+11;18;11;8;815;1;1;1;8;3;282;RD 250;M;4338890;-143416;640
2,02E+11;18;1;28;1700;1;1;1;1;7;411;D918;M;4320250;-97023;640
2,02E+11;18;1;29;1711;1;2;1;1;6;559;RD112;M;4324180;-87625;640
2,02E+11;18;3;9;2245;3;1;1;2;6;404;RD 918;M;4309450;-80972;640
2,02E+11;18;3;29;1230;1;1;1;1;6;411;RD 918;M;4320480;-99742;640
2,02E+11;18;8;4;1205;1;1;1;1;1;316;RD 26;M;4301310;-96343;640
2,02E+11;18;9;15;930;1;2;6;1;3;371;RD 11;M;4323120;-87895;640
2,02E+11;18;11;17;1500;1;1;1;1;7;404;CHEMIN ARGUIBELLE;M;4308180;-80310;640
2,02E+11;18;12;17;1730;2;2;9;8;3;371;3 RUE RAMUNTCHO;M;4322120;-88186;640
2,02E+11;18;3;28;500;3;1;1;1;6;124;RD 918 ROUTE DE BAYONNE;M;4326210;-132279;640
2,02E+11;18;4;28;430;3;2;1;3;6;485;PLACE CHARLES DE GAULLE;M;4316310;-123777;640
2,02E+11;18;5;21;1430;1;1;1;2;7;379;RD 18;M;4306410;-108874;640
2,02E+11;18;7;17;1615;1;1;1;1;6;538;CD 933;M;4313350;-126702;640
2,02E+11;18;7;19;2220;5;2;1;1;1;477;RD 15;M;4318350;-133369;640
2,02E+11;18;7;22;736;1;1;1;1;6;490;RD 948;M;4322230;-131342;640
2,02E+11;18;8;15;835;1;1;3;1;3;274;RD 15;M;4317520;-128725;640
2,02E+11;18;8;15;1929;1;1;1;1;7;436;D918;M;4326560;-132827;640
2,02E+11;18;8;15;830;1;1;1;1;3;484;RD 933;M;4317290;-118474;640
2,02E+11;18;8;21;1630;1;1;1;1;7;218;BOIS D'ORION (D428);M;4306090;-121384;640
2,02E+11;18;9;29;1130;1;1;1;1;7;379;D18;M;4308700;-110743;640
2,02E+11;18;10;29;1610;1;1;1;3;7;538;RD 933;M;4314010;-126170;640
2,02E+11;18;10;31;1455;1;1;1;2;6;436;RD 918;M;4324400;-130776;640
2,02E+11;18;12;22;749;3;1;1;1;1;13;RD 422;M;4321740;-117515;640
2,02E+11;18;6;10;730;1;1;1;1;7;202;BORDACHARIA;M;4331360;-98417;640
2,02E+11;18;8;3;1420;1;1;1;1;1;106;RD 2933;M;4331990;-101488;640
2,02E+11;18;8;14;1615;1;2;1;1;6;18;CHEMIN ETXETOA;M;4332820;-104014;640
2,02E+11;18;11;2;1900;3;1;2;9;3;368;ROUTE D?PARTEMENTALE 11;M;4338980;-109736;640
2,02E+11;18;4;1;1630;1;1;1;1;7;64;CD 918;M;4310970;-63264;640
2,02E+11;18;5;20;1620;1;1;1;1;7;185;RN134;M;4293630;-58976;640
2,02E+11;18;5;25;1645;1;1;1;1;7;29;CHEMIN SANS PAREIL;M;4312930;-71941;640
2,02E+11;18;11;1;1230;1;2;1;2;6;104;RD834;M;4299730;-60132;640
2,02E+11;18;11;11;1100;1;1;1;1;6;542;RN134;M;4284000;-55730;640
2,02E+11;18;12;3;1715;2;1;1;2;1;136;ROUTE NATIONALE 134;M;4288930;-56325;640
2,02E+11;18;8;2;1845;1;1;1;1;1;127;RD 934;M;4304360;-42553;640
2,02E+11;18;8;19;1210;1;1;1;1;3;204;RD918  PK 157.500 SENS E;M;4296850;-36966;640
2,02E+11;18;8;20;2325;3;1;1;1;7;463;RD 934;M;4314800;-40323;640
2,02E+11;18;10;3;1130;1;1;1;1;3;320;CD934;M;4282090;-40533;640
2,02E+11;18;10;21;2100;5;2;1;1;7;463;3 ROUTE DE BOSDARROS;M;4316090;-39634;640
2,02E+11;18;11;27;1530;1;1;1;1;7;175;CHEMIN DU JAOUT - PORT D;M;4306340;-38064;640
2,02E+11;18;7;28;1050;1;1;1;8;3;253;RD 936;M;4328410;-74818;640
2,02E+11;18;9;8;1500;1;1;1;1;6;458;RD 936;M;4326060;-72231;640
2,02E+11;18;9;28;1925;2;1;1;1;6;393;CHEMIN DE BOURRASSOT;M;4326210;-55527;640
2,02E+11;18;12;22;1900;3;1;1;1;6;32;RD 936;M;4336220;-81698;640
2,02E+11;18;2;5;2000;3;1;6;2;6;96;RD 936;M;4338690;-90919;640
2,02E+11;18;9;23;1230;1;1;1;1;1;499;1131 QUARTIER DES ANTYS;M;4344910;-89650;640
2,02E+11;18;11;16;1915;3;1;1;1;1;531;CD 23;M;4336180;-90490;640
2,02E+11;18;11;29;1645;1;1;1;1;6;108;RD 330;M;4350390;-92263;640
2,02E+11;18;12;21;1630;1;1;1;1;3;96;ROUTE DE MUNEIN  RD 936;M;4338660;-90827;640
2,02E+11;18;1;12;1215;1;2;1;1;7;130;506 rue Roger Ollivier;M;4780145;172082;450
2,02E+11;18;2;18;130;3;2;1;5;6;196;Face 861 rue de meung;M;4785289;177278;450
2,02E+11;18;3;30;840;1;1;1;8;1;19;RD 104 - Villecйry;M;4785194;162352;450
2,02E+11;18;4;23;815;1;2;1;1;6;81;15 rue de la libйration;M;4792854;157609;450
2,02E+11;18;4;22;1845;1;2;1;1;6;167;1310 rue des caillots;M;4789166;172473;450
2,02E+11;18;5;3;1920;2;1;1;7;1;282;route de bellecourt;M;4785077;182850;450
2,02E+11;18;7;10;2320;5;2;1;1;1;269;D2152;M;4786905;178168;450
2,02E+11;18;9;29;1810;1;1;1;1;6;98;lieu dit les prиs LE BRU;M;4782377;174846;450
2,02E+11;18;12;21;220;5;1;6;3;6;130;D 951;M;4779052;171662;450
2,02E+11;18;1;2;900;1;1;1;1;5;272;RD 126;M;4786299;194799;450
2,02E+11;18;1;13;1300;1;1;1;1;6;146;RD61 pk 03+600;M;4772032;189766;450
2,02E+11;18;2;2;1920;3;1;1;1;2;182;ROUTE D'ORLEANS-D15;M;4768904;178473;450
2,02E+11;18;1;12;1605;1;1;1;2;1;272;1035 rue du par floral;M;4785480;194603;450
2,02E+11;18;3;29;1000;1;1;1;1;7;146;Rte de LAMOTTE BEUVRON;M;4767440;196965;450
2,02E+11;18;4;19;820;1;1;3;7;1;193;carrefour RD 13 RD 14;M;4780472;208446;450
2,02E+11;18;5;22;1645;1;2;6;2;7;175;Rond point D7 - D15;M;4774945;181238;450
2,02E+11;18;5;31;1735;1;1;1;1;1;6;ROUTE D'OLIVET;M;4778941;186793;450
2,02E+11;18;6;27;1745;1;1;1;1;7;300;D13;M;4781661;204294;450
2,02E+11;18;6;25;650;1;1;1;1;7;300;D14;M;4781358;202369;450
2,02E+11;18;7;16;445;2;1;1;1;6;309;D 17 PK 13+200;M;4770155;213293;450
2,02E+11;18;7;24;1020;1;1;1;1;2;146;D61;M;4771935;189843;450
2,02E+11;18;9;12;451;3;1;2;1;3;272;Lieu dit Le petit Ligny ;M;4784365;198578;450
2,02E+11;18;9;16;630;2;1;1;1;6;182;chemin de la Fertй Saint;M;4768294;179138;450
2,02E+11;18;10;9;1540;1;1;1;1;6;182;Dйpartementale D15;M;4768864;178458;450
2,02E+11;18;10;22;1745;1;2;1;1;6;300;Rue d'Allou;M;4783748;203549;450
2,02E+11;18;10;27;2130;3;1;1;2;6;175;D18-PK 010+1;M;4777833;177673;450
2,02E+11;18;10;31;1645;1;1;1;2;7;175;Dйpartementale D 15;M;4774762;180844;450
2,02E+11;18;10;29;805;2;1;1;2;6;309;D120- PK 17+120;M;4769012;216974;450
2,02E+11;18;11;5;825;1;2;1;1;7;300;1974 route d'orlйans;M;4785225;201067;450
2,02E+11;18;11;12;1720;5;2;1;2;2;146;RUE DU GENERAL LECLERC;M;4772605;193986;450
2,02E+11;18;11;23;1010;1;1;2;1;3;272;D7/RUE DE GAUTRAY;M;4776709;195426;450
2,02E+11;18;11;24;355;3;1;1;1;7;300;Route de Vannes;M;4782185;204338;450
2,02E+11;18;1;23;921;1;1;1;1;1;59;D 2157;M;4793218;175003;450
2,02E+11;18;3;3;1545;1;1;1;1;6;337;ROUTE DE VILLAMBLAIN;M;4800268;156233;450
2,02E+11;18;5;8;1945;1;1;1;1;7;99;Lieu dit Villardu;M;4802552;173929;450
2,02E+11;18;6;21;1545;1;1;1;1;7;93;D6-RTE DE SOUGY;M;4803826;185162;450
2,02E+11;18;9;30;1500;1;1;1;1;2;296;Rue de Chateaudun/D955;M;4800105;169504;450
2,02E+11;18;12;4;759;2;2;1;1;3;313;D6-pr6+400;M;4805021;181587;450
2,02E+11;18;1;3;1820;3;1;1;2;1;53;RD 952 - PR 003.400;M;4764863;274171;450
2,02E+11;18;3;11;1630;1;1;1;1;6;53;Route d'Ousson;M;4760358;276458;450
2,02E+11;18;4;6;530;3;1;1;1;7;276;CD 951;M;4762253;273391;450
2,02E+11;18;4;8;30;3;1;1;1;7;245;RD 45 PR 7+500;M;4768747;279408;450
2,02E+11;18;5;18;645;1;1;9;1;7;53;RD2007;M;4763864;275243;450
2,02E+11;18;6;4;1630;1;2;1;1;6;29;18  RUE DE CHВTILLON;M;4754443;281353;450
2,02E+11;18;6;19;720;1;1;1;1;3;29;D 951 PK 7+500;M;4755039;280245;450
2,02E+11;18;6;20;1612;1;1;2;1;3;40;D48;M;4758361;284628;450
2,02E+11;18;7;14;255;3;1;1;1;1;323;RD 965;M;4757303;288150;450
2,02E+11;18;10;6;2225;3;1;1;8;6;276;RD951 - PR14+950;M;4763000;272755;450
2,02E+11;18;12;16;1645;2;1;1;2;1;53;RD 2007 - PK 54+800;M;4760618;278053;450
2,02E+11;18;1;31;1754;4;1;1;3;6;281;D32;M;4804070;303311;450
2,02E+11;18;2;3;300;3;1;1;9;6;115;CD 162 - PK 16+930;M;4799608;302662;450
2,02E+11;18;3;21;716;2;1;1;1;1;113;Rd 2060 PR 12+032;M;4802646;294039;450
2,02E+11;18;4;28;1400;1;1;1;1;7;281;lieu dit Les Mallets;M;4803514;301111;450
